시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
전라북도 전주완산구 평화동1가,522,522,0,일성,72.91,202309,4,"13,500",3,1997,평화19길 20,20230912, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동1가,522,522,0,일성,72.91,202309,4,"13,500",3,1997,평화19길 20,,20230927,중개거래,전북 전주완산구
전라북도 전주완산구 평화동1가,696,696,0,코오롱,73.015,202308,23,"16,400",13,1995,평화로 181,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동1가,696,696,0,코오롱,73.015,202308,25,"15,600",3,1995,평화로 181,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동1가,696,696,0,코오롱,73.015,202309,1,"17,000",3,1995,평화로 181,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동1가,766,766,0,평화동오네뜨,68.9358,202308,18,"17,800",2,2013,덕적골1길 50,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동1가,766,766,0,평화동오네뜨,68.9358,202308,18,"18,800",6,2013,덕적골1길 50,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동1가,766,766,0,평화동오네뜨,68.9358,202308,25,"20,300",8,2013,덕적골1길 50,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동1가,766,766,0,평화동오네뜨,68.9358,202308,26,"18,150",3,2013,덕적골1길 50,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동1가,445-6,445,6,"평화주공1,2",38.64,202308,23,"5,200",11,1991,덕적골2길 11,,20230831,중개거래,전북 전주덕진구
전라북도 전주완산구 평화동1가,445-6,445,6,"평화주공1,2",38.64,202308,24,"5,000",7,1991,덕적골2길 11,20230907, ,직거래,-
전라북도 전주완산구 평화동1가,445-6,445,6,"평화주공1,2",38.64,202308,25,"5,300",3,1991,덕적골2길 11,,20230831,직거래,-
전라북도 전주완산구 평화동1가,445-6,445,6,"평화주공1,2",44.94,202308,26,"5,900",1,1991,덕적골2길 11,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동1가,445-6,445,6,"평화주공1,2",38.64,202308,30,"5,150",11,1991,덕적골2길 11,,20230831,직거래,-
전라북도 전주완산구 평화동2가,896-1,896,1,그린타운(2),84.51,202308,29,"23,800",4,2002,평화로 100,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,896-1,896,1,그린타운(2),46.2,202308,29,"11,300",6,2002,평화로 100,,20230921,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,567,567,0,동신,59.58,202308,19,"14,300",3,1998,양지2길 10,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,843-1,843,1,동아현대,84.79,202308,28,"22,000",6,1999,맏내3길 22,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,712-1,712,1,두산푸른솔,59.475,202308,19,"11,000",8,2001,양지1길 16-3,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,712-1,712,1,두산푸른솔,84.48,202308,21,"14,500",7,2001,양지1길 16-3,,20230831,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,310-1,310,1,미송평화하이존,84.8029,202308,29,"20,800",14,2003,모악로 4681,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,310-1,310,1,미송평화하이존,84.8029,202309,2,"18,300",3,2003,모악로 4681,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,310-1,310,1,미송평화하이존,84.8029,202309,4,"17,000",4,2003,모악로 4681,,20230905,직거래,-
전라북도 전주완산구 평화동2가,857-1,857,1,선변평화고을,70.017,202308,16,"8,500",7,2001,평화14길 15-14,,20230918,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,943,943,0,송정써미트,84.6134,202308,16,"21,000",8,2005,평화7길 40,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,943,943,0,송정써미트,84.6134,202308,22,"20,000",17,2005,평화7길 40,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,943,943,0,송정써미트,84.6173,202309,3,"19,000",7,2005,평화7길 40,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,952,952,0,영무예다음,84.97,202308,19,"25,800",4,2012,구이로 2065,,20231004,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,952,952,0,영무예다음,84.97,202308,19,"26,000",7,2012,구이로 2065,,20230901,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,952,952,0,영무예다음,84.97,202308,26,"25,000",2,2012,구이로 2065,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,312-6,312,6,우미,60,202308,23,"12,000",6,1996,모악로 4685,,20230922,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,312-6,312,6,우미,60,202309,1,"11,750",19,1996,모악로 4685,,20230925,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,312-6,312,6,우미,60,202309,3,"10,500",15,1996,모악로 4685,,20231004,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,259-12,259,12,우성신성타운,83.2434,202308,24,"17,200",11,2003,맏내1길 5,,20230920,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,292,292,0,전주평화주공5단지,37.67,202308,24,"6,000",7,1995,모악로 4724,,20230831,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,713-16,713,16,케이제이모악1,74.72,202308,18,"19,800",13,2001,양지3길 9,,20230822,직거래,-
전라북도 전주완산구 평화동2가,964,964,0,평화동2차골드클래스아파트,84.5512,202308,16,"40,500",21,2020,맏내로 37,,20230918,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,964,964,0,평화동2차골드클래스아파트,84.9288,202308,20,"39,900",4,2020,맏내로 37,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,964,964,0,평화동2차골드클래스아파트,84.5512,202308,21,"40,000",1,2020,맏내로 37,,20230927,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도 전주완산구 평화동2가,966,966,0,평화동3차골드클래스아파트,84.992,202308,26,"39,000",17,2020,맏내로 38,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,953,953,0,평화동엠코타운,59.9755,202308,21,"23,000",9,2013,양지3길 25,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,953,953,0,평화동엠코타운,59.9755,202308,21,"23,200",5,2013,양지3길 25,, ,중개거래,전북 전주완산구
전라북도 전주완산구 평화동2가,889-7,889,7,호반리젠시빌,84.7555,202308,16,"26,000",5,2002,평화로 95,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,98,98,0,금호,74.073,202308,21,"13,900",7,1992,효동3길 33,,20230828,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,363-1,363,1,남양아이좋은집,84.7022,202308,16,"24,200",14,2006,강변로 242,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,205-74,205,74,대림,85,202308,21,"17,000",19,2002,안행2길 26,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,45,45,0,대명까치맨션(101),84.66,202308,24,"10,000",11,1993,유기전2길 23,,20230920,직거래,-
전라북도 전주완산구 효자동1가,364-3,364,3,삼호,84.94,202308,19,"18,500",12,1991,강변로 220-16,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,364-3,364,3,삼호,84.94,202308,29,"17,000",10,1991,강변로 220-16,,20230922,직거래,-
전라북도 전주완산구 효자동1가,652,652,0,상산타운,59.82,202308,22,"13,000",13,1994,거마평로 125,,20230913,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,652,652,0,상산타운,84.78,202308,23,"19,500",7,1994,거마평로 125,,20230926,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,652,652,0,상산타운,108.03,202308,24,"24,000",12,1994,거마평로 125,,20230904,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,652,652,0,상산타운,59.82,202308,26,"11,500",15,1994,거마평로 125,,20231004,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도 전주완산구 효자동1가,652,652,0,상산타운,84.78,202308,28,"22,500",8,1994,거마평로 125,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,652,652,0,상산타운,108.03,202308,31,"22,500",7,1994,거마평로 125,, ,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도 전주완산구 효자동1가,652,652,0,상산타운,59.82,202309,1,"12,000",9,1994,거마평로 125,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,652,652,0,상산타운,59.82,202309,1,"13,500",8,1994,거마평로 125,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,276-19,276,19,상아,98.04,202308,16,"10,000",4,1989,성지산3길 37,,20230918,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,276-19,276,19,상아,98.04,202308,18,"12,700",1,1989,성지산3길 37,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,654-2,654,2,쌍용모악파크빌라,59.81,202308,25,"13,900",8,1994,거마평로 93,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,654,654,0,제일효자타운,59.95,202309,1,"12,500",9,1993,거마평로 109,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,654,654,0,제일효자타운,59.95,202309,2,"12,800",4,1993,거마평로 109,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,133,133,0,주공3,65.99,202309,2,"23,100",1,1984,용머리로 194,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,133,133,0,주공3,65.99,202309,2,"22,700",2,1984,용머리로 194,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,408-1,408,1,케이제이라미안,84.39,202309,4,"24,500",4,2003,강변로 210,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,660-1,660,1,한강,59.92,202308,22,"13,900",11,1997,강변로 120,,20230822,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,418,418,0,현대,84.35,202308,16,"18,500",3,1990,용머리로 20,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,414,414,0,효자롯데,70.81,202309,4,"17,800",9,1990,용머리로 29,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,373,373,0,효자뷰티빌,84.9262,202308,26,"24,700",4,2008,거마평로 217,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,166-1,166,1,힐스테이트어울림효자,84.9887,202308,17,"41,500",6,2022,용머리로 135,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,166-1,166,1,힐스테이트어울림효자,84.9887,202308,21,"49,000",12,2022,용머리로 135,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1192-1,1192,1,골든팰리스휴먼시아,149.82,202309,1,"61,300",6,2009,호암로 40,,20230914,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,100-1,100,1,더샵효자아파트,125.9471,202308,26,"45,800",4,2005,세내로 239,20230920, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,100-1,100,1,더샵효자아파트,125.9471,202308,26,"45,800",4,2005,세내로 239,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,100-1,100,1,더샵효자아파트,125.9471,202309,1,"47,000",15,2005,세내로 239,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,100-1,100,1,더샵효자아파트,125.9471,202309,2,"47,500",17,2005,세내로 239,,20230905,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1157-1,1157,1,서희스타힐스,84.97,202308,18,"34,800",13,2015,홍산1길 21,,20230913,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1157-1,1157,1,서희스타힐스,84.97,202308,28,"30,400",3,2015,홍산1길 21,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1315-1,1315,1,세븐팰리스 데시앙,84.92,202308,16,"35,300",12,2013,우전로 180,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1315-1,1315,1,세븐팰리스 데시앙,84.92,202308,21,"36,200",4,2013,우전로 180,, ,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도 전주완산구 효자동2가,1315-1,1315,1,세븐팰리스 데시앙,84.99,202308,24,"35,500",13,2013,우전로 180,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1315-1,1315,1,세븐팰리스 데시앙,84.73,202308,26,"39,050",6,2013,우전로 180,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1315-1,1315,1,세븐팰리스 데시앙,84.73,202308,29,"40,000",20,2013,우전로 180,, ,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도 전주완산구 효자동2가,1315-1,1315,1,세븐팰리스 데시앙,84.96,202308,30,"37,000",4,2013,우전로 180,, ,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도 전주완산구 효자동2가,1315-1,1315,1,세븐팰리스 데시앙,84.73,202309,1,"37,500",7,2013,우전로 180,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1314-1,1314,1,아르팰리스휴먼시아,84.68,202308,25,"40,700",17,2010,호암로 41,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1314-1,1314,1,아르팰리스휴먼시아,84.97,202309,1,"36,500",4,2010,호암로 41,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1157-4,1157,4,전주효자SKLeadersVIEW,84.97,202308,16,"39,500",16,2016,홍산1길 7,,20230921,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1157-4,1157,4,전주효자SKLeadersVIEW,84.91,202308,18,"40,500",19,2016,홍산1길 7,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1157-4,1157,4,전주효자SKLeadersVIEW,84.97,202308,20,"39,800",20,2016,홍산1길 7,,20230922,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1383,1383,0,전주효천대방노블랜드에코파크,84.9905,202309,1,"55,900",24,2020,효천중앙로 20,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1363,1363,0,전주효천우미린더퍼스트,84.9886,202308,16,"50,700",16,2019,효천중앙로 11,,20230922,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1363,1363,0,전주효천우미린더퍼스트,84.9886,202308,16,"47,000",1,2019,효천중앙로 11,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1363,1363,0,전주효천우미린더퍼스트,84.9886,202308,17,"48,000",1,2019,효천중앙로 11,,20230818,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1363,1363,0,전주효천우미린더퍼스트,84.9914,202308,25,"51,200",10,2019,효천중앙로 11,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1363,1363,0,전주효천우미린더퍼스트,84.9914,202308,27,"51,000",22,2019,효천중앙로 11,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1363,1363,0,전주효천우미린더퍼스트,84.9886,202309,4,"48,500",8,2019,효천중앙로 11,, ,중개거래,전북 전주완산구
